Time,Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz,
0,5.987469730e-09,4.110113995e-09,1.790236543e-09,1.264158199e-09,1.825218170e-11,1.522131902e-08,3.935125847e-09,2.185666109e-09,2.497472646e-10,7.520359828e-09,7.373971969e-09,3.497969834e-09,3.593073207e-08,1.996768499e-10,2.159706007e-10,7.468108634e-10,2.942640692e-10,5.135579465e-11,7.894351154e-10,8.545854383e-10,2.625272742e-09,1.373287753e-10,3.974920419e-09,1.392624387e-09,5.745560442e-09,2.241954301e-10,1.048235453e-08,1.086403544e-08,2.019824605e-09,3.786120681e-09,1.852806255e-10,2.703411519e-11
0.0078125,5.915574204e-09,4.048737328e-09,1.755001296e-09,1.248919057e-09,1.806681727e-11,1.500012175e-08,3.863747169e-09,2.153479900e-09,2.452914857e-10,7.424028656e-09,7.267696583e-09,3.449946676e-09,3.499998662e-08,1.981582325e-10,2.129911388e-10,7.343618572e-10,2.912874843e-10,5.026937538e-11,7.770660434e-10,8.395649759e-10,2.590817272e-09,1.349161065e-10,3.922009550e-09,1.378373068e-09,5.656827779e-09,2.176408291e-10,1.029825559e-08,1.072194203e-08,1.990125289e-09,3.734811439e-09,1.840621286e-10,2.662218039e-11
0.015625,5.592172695e-09,3.818994863e-09,1.650776885e-09,1.180682884e-09,1.709069784e-11,1.415490437e-08,3.636839525e-09,2.031917240e-09,2.309706311e-10,7.014810644e-09,6.858876693e-09,3.257557950e-09,3.318183964e-08,1.881166386e-10,2.011119827e-10,6.921167799e-10,2.756842365e-10,4.733992924e-11,7.325688581e-10,7.901157660e-10,2.447221691e-09,1.270126821e-10,3.704538128e-09,1.305177916e-09,5.334303249e-09,2.041329077e-10,9.696199369e-09,1.012807940e-08,1.877302332e-09,3.525566141e-09,1.749482612e-10,2.511462084e-11
0.023438,5.064526697e-09,3.449288158e-09,1.486756552e-09,1.069207677e-09,1.549156573e-11,1.279049254e-08,3.277767081e-09,1.835749122e-09,2.082205818e-10,6.348696260e-09,6.198883986e-09,2.945846415e-09,3.052727344e-08,1.712568738e-10,1.819045149e-10,6.245252970e-10,2.500525172e-10,4.272107177e-11,6.613307683e-10,7.119570316e-10,2.214358178e-09,1.144322873e-10,3.351660346e-09,1.185183752e-09,4.816399979e-09,1.840523399e-10,8.740256985e-09,9.163859109e-09,1.695943369e-09,3.187624404e-09,1.594781791e-10,2.268921559e-11
0.03125,4.401405219e-09,2.987136095e-09,1.282510767e-09,9.290124218e-10,1.347368349e-11,1.108246999e-08,2.831321067e-09,1.590191583e-09,1.798592186e-10,5.512548711e-09,5.372952677e-09,2.555248355e-09,2.705992251e-08,1.497856624e-10,1.578707260e-10,5.401106724e-10,2.177327011e-10,3.694429593e-11,5.724112696e-10,6.149239757e-10,1.922465275e-09,9.878041949e-11,2.909118421e-09,1.033992794e-09,4.169170362e-09,1.590422510e-10,7.550238138e-09,7.954030120e-09,1.469335617e-09,2.764866753e-09,1.397043226e-10,1.965360052e-11
0.039062,3.681182982e-09,2.490319561e-09,1.065592983e-09,7.768514244e-10,1.126583278e-11,9.244474832e-09,2.355676362e-09,1.326177000e-09,1.496175331e-10,4.607495068e-09,4.483606214e-09,2.133818945e-09,2.315816520e-08,1.260488460e-10,1.319721041e-10,4.499375644e-10,1.822282646e-10,3.088120527e-11,4.767849769e-10,5.111122822e-10,1.606359559e-09,8.214109194e-11,2.430552754e-09,8.682198739e-10,3.474036825e-09,1.326173699e-10,6.280132422e-09,6.644940194e-09,1.225416522e-09,2.308251978e-09,1.177993171e-10,1.638994980e-11
0.046875,2.974245737e-09,2.007384903e-09,8.575960038e-10,6.275793555e-10,9.083579299e-12,7.456230875e-09,1.897689124e-09,1.069534807e-09,1.204852832e-10,3.721924503e-09,3.617685817e-09,1.722678986e-09,1.932298139e-08,1.023956992e-10,1.067509457e-10,3.629070768e-10,1.470648588e-10,2.516718242e-11,3.838132896e-10,4.106620203e-10,1.296909926e-09,6.614816183e-11,1.962779430e-09,7.039881628e-10,2.799248807e-09,1.076727746e-10,5.054979540e-09,5.364481405e-09,9.880114393e-10,1.862127690e-09,9.593263954e-11,1.322133772e-11
0.054688,2.332432799e-09,1.571078403e-09,6.709054074e-10,4.920762370e-10,7.097740146e-12,5.839432582e-09,1.485997274e-09,8.375828680e-10,9.428936178e-11,2.919156016e-09,2.834816200e-09,1.350572648e-09,1.582791404e-08,8.079403149e-11,8.388687220e-11,2.844519421e-10,1.150951865e-10,2.006942847e-11,2.998634166e-10,3.202662850e-10,1.016407665e-09,5.177726536e-11,1.538871942e-09,5.543525690e-10,2.189931606e-09,8.544902072e-11,3.952435122e-09,4.204086209e-09,7.734864454e-10,1.458549134e-09,7.587605528e-11,1.035651945e-11
0.0625,1.785735356e-09,1.199828201e-09,5.118092851e-10,3.765827576e-10,5.407734953e-12,4.463012271e-09,1.135889954e-09,6.400996260e-10,7.199688784e-11,2.235384801e-09,2.168452029e-09,1.033721718e-09,1.271564348e-08,6.232774511e-11,6.441107131e-11,2.176610995e-10,8.791624780e-11,1.574013902e-11,2.283580050e-10,2.434774555e-10,7.774402582e-10,3.960105702e-11,1.177532534e-09,4.265729139e-10,1.671294787e-09,6.627520717e-11,3.014865907e-09,3.216056092e-09,5.910555768e-10,1.115517821e-09,5.868180787e-11,7.912989354e-12
0.070312,1.341720491e-09,8.993058984e-10,3.832407705e-10,2.827655799e-10,4.034151466e-12,3.348388719e-09,8.530197197e-10,4.802074222e-10,5.399319789e-11,1.680614953e-09,1.628781478e-09,7.769060758e-10,1.003458620e-08,4.724044600e-11,4.859243460e-11,1.636267053e-10,6.584313281e-11,1.224652219e-11,1.704770227e-10,1.814825650e-10,5.834773501e-10,2.979749410e-11,8.841910126e-10,3.222514497e-10,1.251565711e-09,5.053300471e-11,2.257527394e-09,2.414826051e-09,4.434006487e-10,8.375966703e-10,4.459099137e-11,5.930820061e-12
