Time,Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz,
0,2.279313584e-09,8.389662795e-10,6.191606596e-10,2.098227751e-10,1.705183849e-10,1.603706141e-10,6.293827014e-10,1.453966786e-10,1.097865615e-10,1.883956871e-11,1.436983183e-10,1.908439023e-11,8.480835897e-11,8.295653261e-11,3.153142445e-11,5.451152785e-11,8.370141922e-11,1.099235069e-10,4.608857575e-11,2.808630465e-10,1.308131090e-10,5.037656103e-11,8.129072217e-10,4.378734518e-10,4.927121821e-10,1.669942300e-10,2.000490997e-10,1.486111509e-09,5.623397387e-11,3.366968123e-09,1.263222013e-08,6.024500821e-10
0.0078125,2.279140047e-09,8.394767098e-10,6.185761761e-10,2.096493681e-10,1.708828537e-10,1.600749538e-10,6.284444829e-10,1.454360416e-10,1.099376118e-10,1.880229307e-11,1.433798244e-10,1.905788992e-11,8.501749931e-11,8.309047100e-11,3.163760173e-11,5.447256713e-11,8.388134866e-11,1.101733716e-10,4.608937781e-11,2.808547062e-10,1.307563384e-10,5.036814113e-11,8.152266576e-10,4.370362442e-10,4.918251653e-10,1.672976063e-10,1.998103954e-10,1.483837721e-09,5.682867803e-11,3.363896715e-09,1.265108923e-08,6.040300602e-10
0.015625,2.277325445e-09,8.393744678e-10,6.175253941e-10,2.093215416e-10,1.711349176e-10,1.596598185e-10,6.270222439e-10,1.453821252e-10,1.100181504e-10,1.875275263e-11,1.429544776e-10,1.901970726e-11,8.516645280e-11,8.317016288e-11,3.172747710e-11,5.440290722e-11,8.401233848e-11,1.103550974e-10,4.606383449e-11,2.806748828e-10,1.306181825e-10,5.032033712e-11,8.169430709e-10,4.359004787e-10,4.905764038e-10,1.674924093e-10,1.994354525e-10,1.480469082e-09,5.740222832e-11,3.358396188e-09,1.266180209e-08,6.052008788e-10
0.023438,2.273859057e-09,8.386495469e-10,6.160100361e-10,2.088391030e-10,1.712742547e-10,1.591262745e-10,6.251193262e-10,1.452360083e-10,1.100276013e-10,1.869113105e-11,1.424251683e-10,1.897034004e-11,8.525367521e-11,8.319492711e-11,3.180106727e-11,5.430429763e-11,8.409254512e-11,1.104689272e-10,4.601241687e-11,2.803276341e-10,1.303994766e-10,5.023253840e-11,8.180408510e-10,4.344725216e-10,4.889683518e-10,1.675793079e-10,1.989251069e-10,1.476011861e-09,5.795362059e-11,3.350468518e-09,1.266426789e-08,6.059523902e-10
0.03125,2.268719389e-09,8.372923878e-10,6.140262371e-10,2.082008090e-10,1.713009341e-10,1.584729048e-10,6.227258763e-10,1.449987759e-10,1.099663612e-10,1.861720284e-11,1.417905956e-10,1.890947960e-11,8.527827355e-11,8.316447223e-11,3.185837146e-11,5.417661433e-11,8.412323832e-11,1.105152383e-10,4.593512124e-11,2.798151248e-10,1.301002953e-10,5.010565057e-11,8.185167856e-10,4.327489655e-10,4.869935264e-10,1.675573882e-10,1.982775030e-10,1.470445656e-09,5.848205722e-11,3.340094013e-09,1.265851827e-08,6.062845590e-10
0.039062,2.261978483e-09,8.353312922e-10,6.115892183e-10,2.074141467e-10,1.712130687e-10,1.577039410e-10,6.198559972e-10,1.446707309e-10,1.098351017e-10,1.853092382e-11,1.410504415e-10,1.883706998e-11,8.524280102e-11,8.307910988e-11,3.189958478e-11,5.401885340e-11,8.410578250e-11,1.104937394e-10,4.583160498e-11,2.791366126e-10,1.297196224e-10,4.994200118e-11,8.183856973e-10,4.307334035e-10,4.846667189e-10,1.674248336e-10,1.974973030e-10,1.463810813e-09,5.898760117e-11,3.327379815e-09,1.264463399e-08,6.062013588e-10
0.046875,2.253652547e-09,8.327652924e-10,6.086982555e-10,2.064782867e-10,1.710102804e-10,1.568217319e-10,6.165169265e-10,1.442523359e-10,1.096340792e-10,1.843261364e-11,1.402053680e-10,1.875405568e-11,8.514625799e-11,8.293932844e-11,3.192412751e-11,5.383270816e-11,8.403875004e-11,1.104029841e-10,4.570257815e-11,2.782929784e-10,1.292586190e-10,4.973939455e-11,8.176276224e-10,4.284356744e-10,4.820015848e-10,1.671816093e-10,1.965898610e-10,1.456133897e-09,5.947073543e-11,3.312358633e-09,1.262264793e-08,6.056944710e-10
0.054688,2.243727359e-09,8.295883677e-10,6.053469205e-10,2.053892252e-10,1.706950948e-10,1.558240412e-10,6.127028768e-10,1.437446841e-10,1.093644031e-10,1.832224995e-11,1.392557825e-10,1.866091904e-11,8.498699633e-11,8.274507903e-11,3.193340827e-11,5.362054955e-11,8.392385913e-11,1.102451626e-10,4.554962314e-11,2.772891698e-10,1.287197622e-10,4.949578066e-11,8.162310775e-10,4.258583024e-10,4.789969914e-10,1.668293620e-10,1.955563660e-10,1.447410850e-09,5.993196673e-11,3.295001603e-09,1.259266501e-08,6.047659264e-10
0.0625,2.232279220e-09,8.258328081e-10,6.015621504e-10,2.041568704e-10,1.702684983e-10,1.547153679e-10,6.084350289e-10,1.431497293e-10,1.090272867e-10,1.819987484e-11,1.382060733e-10,1.855771332e-11,8.476719239e-11,8.249730732e-11,3.192888057e-11,5.338237744e-11,8.376330446e-11,1.100230805e-10,4.537334022e-11,2.761294357e-10,1.281044214e-10,4.921474007e-11,8.142204212e-10,4.230102025e-10,4.756640864e-10,1.663696444e-10,1.943989834e-10,1.437688285e-09,6.037052716e-11,3.275420268e-09,1.255478780e-08,6.034260959e-10
0.070312,2.219340204e-09,8.215062861e-10,5.973586539e-10,2.027863938e-10,1.697312858e-10,1.535004454e-10,6.037296560e-10,1.424699807e-10,1.086236882e-10,1.806657977e-11,1.370610681e-10,1.844488205e-11,8.448818770e-11,8.219674883e-11,3.190857549e-11,5.311754276e-11,8.355560065e-11,1.097362256e-10,4.517318478e-11,2.748133086e-10,1.274136707e-10,4.889857006e-11,8.116050125e-10,4.199001600e-10,4.720083520e-10,1.658037067e-10,1.931159396e-10,1.426985740e-09,6.078404305e-11,3.253676584e-09,1.250911053e-08,6.016771602e-10
