"Time","Fp1","AF3","F7","F3","FC1","FC5","T7","C3","CP1","CP5","P7","P3","Pz","PO3","O1","Oz","O2","PO4","P4","P8","CP6","CP2","C4","T8","FC6","FC2","F4","F8","AF4","Fp2","Fz","Cz"
0.0078125,3.460189102e-14,5.306567759e-15,4.154261638e-15,1.23202793e-14,1.608557829e-14,4.772916088e-14,1.976102959e-14,4.392346127e-14,7.408114989e-15,9.81592959e-15,1.277680545e-14,1.649724399e-14,2.689239879e-13,2.967288836e-14,4.978603781e-14,5.040054822e-14,3.558975105e-13,4.826243062e-14,1.725506952e-14,1.472484795e-13,7.720230097e-15,3.725584699e-15,4.958487957e-15,6.617026759e-14,1.208657651e-14,3.228754969e-14,9.987978849e-14,1.47924395e-13,6.900004213e-15,1.693915557e-13,5.861195666e-15,1.237157081e-15
0.015625,4.845036606e-14,6.938481616e-15,5.758515804e-15,1.440910305e-14,1.757202181e-14,5.002664142e-14,3.426774621e-14,4.853377472e-14,9.505760858e-15,1.388023416e-14,1.657775102e-14,2.046129116e-14,4.193540713e-13,2.806905958e-14,5.450315883e-14,6.317743868e-14,4.248779881e-13,6.485313317e-14,2.272190599e-14,1.861858595e-13,9.211050221e-15,3.787390384e-15,7.279602327e-15,7.700090065e-14,2.136725857e-14,4.191900011e-14,1.045351131e-13,2.006115192e-13,8.508917127e-15,2.71536357e-13,7.452237793e-15,1.29759039e-15
0.0234375,6.221283541e-14,8.624708796e-15,7.856912642e-15,1.588407262e-14,1.81702262e-14,5.0037232e-14,5.577538402e-14,5.07647086e-14,1.176715137e-14,1.877384782e-14,2.19902929e-14,2.448178509e-14,6.170951625e-13,2.47676167e-14,5.73209324e-14,7.358063759e-14,4.800734399e-13,8.138904763e-14,2.825996329e-14,2.283520593e-13,1.134056203e-14,3.913422787e-15,9.911307396e-15,8.647302816e-14,3.492442008e-14,5.13995598e-14,1.066175486e-13,2.640387984e-13,1.008800715e-14,4.091969394e-13,9.019364123e-15,1.372890225e-15
0.03125,7.484825085e-14,1.020379054e-14,1.086869415e-14,1.62259605e-14,1.772027569e-14,4.906178313e-14,8.617234631e-14,5.048363797e-14,1.365269913e-14,2.473816021e-14,2.857193207e-14,2.810943054e-14,8.517700983e-13,2.117522926e-14,5.815387767e-14,8.078909178e-14,5.167374355e-13,9.602345119e-14,3.386250845e-14,2.734244787e-13,1.496246618e-14,4.179166927e-15,1.269255367e-14,9.660653316e-14,5.284430754e-14,5.997666982e-14,1.07587776e-13,3.37376041e-13,1.158631836e-14,5.805573305e-13,1.046103387e-14,1.454077516e-15
0.0390625,8.288620311e-14,1.148894617e-14,1.473550635e-14,1.550467136e-14,1.716769358e-14,4.920088345e-14,1.265104222e-13,4.879505673e-14,1.558864707e-14,3.179620259e-14,3.649075104e-14,3.089905136e-14,1.106668374e-12,1.779507454e-14,5.597668822e-14,8.375226008e-14,5.345917134e-13,1.064368198e-13,3.896626964e-14,3.171644187e-13,2.014891321e-14,4.82189576e-15,1.526781158e-14,1.101277694e-13,7.473041148e-14,6.771645675e-14,1.099926168e-13,4.119078027e-13,1.283296999e-14,7.784284508e-13,1.160841295e-14,1.405031606e-15
0.046875,8.595769573e-14,1.281263244e-14,1.975501015e-14,1.470184084e-14,1.768275171e-14,5.21503387e-14,1.76612901e-13,4.681275057e-14,1.785820064e-14,3.95932009e-14,4.262050562e-14,3.217558487e-14,1.350271322e-12,1.615349428e-14,5.145159069e-14,8.491318087e-14,5.442164566e-13,1.127734053e-13,4.330438957e-14,3.562400516e-13,2.64328239e-14,5.728605205e-15,1.681271511e-14,1.286163486e-13,9.648513446e-14,7.410964371e-14,1.148227462e-13,4.838302042e-13,1.455722487e-14,9.872792045e-13,1.310501053e-14,1.366045847e-15
0.0546875,8.310254036e-14,1.376651082e-14,2.500929239e-14,1.417578499e-14,1.897287271e-14,5.765154253e-14,2.349523875e-13,4.458255083e-14,2.001554491e-14,4.71425327e-14,4.647091626e-14,3.213079311e-14,1.554503131e-12,1.608096885e-14,4.785287861e-14,8.249378995e-14,5.360462311e-13,1.118305624e-13,4.549458379e-14,3.793417084e-13,3.254399316e-14,6.909544176e-15,1.739559096e-14,1.52785172e-13,1.149210917e-13,7.744269714e-14,1.199645989e-13,5.34476912e-13,1.590474786e-14,1.17817765e-12,1.468710014e-14,1.497493505e-15
0.0625,7.633078176e-14,1.458585632e-14,3.029281537e-14,1.428581251e-14,2.15857339e-14,6.512356471e-14,2.953798478e-13,4.259608323e-14,2.143426718e-14,5.366635645e-14,4.8701523e-14,3.052748517e-14,1.685963315e-12,1.682396509e-14,4.47991278e-14,8.013608577e-14,5.162751739e-13,1.060921857e-13,4.57266567e-14,3.830895623e-13,3.733488846e-14,8.444387652e-15,1.717021743e-14,1.812143111e-13,1.26782577e-13,7.796435775e-14,1.225883519e-13,5.58851222e-13,1.749225803e-14,1.327636779e-12,1.691457517e-14,1.804257837e-15
0.0703125,6.746352358e-14,1.540548154e-14,3.541022726e-14,1.59260189e-14,2.589457277e-14,7.416034778e-14,3.522276657e-13,4.117337957e-14,2.23876648e-14,5.81431876e-14,4.990538934e-14,2.75609432e-14,1.721461127e-12,1.778182971e-14,4.325831445e-14,8.109897295e-14,4.974517963e-13,9.867730408e-14,4.374097208e-14,3.675691203e-13,3.96315567e-14,9.612523971e-15,1.606428675e-14,2.106501858e-13,1.30439286e-13,7.556905776e-14,1.195174218e-13,5.533614511e-13,1.962270679e-14,1.415988713e-12,2.037413952e-14,2.250552575e-15
0.078125,5.949257109e-14,1.677623128e-14,4.093856659e-14,1.958004732e-14,3.174178547e-14,8.333497947e-14,3.962870252e-13,3.967994686e-14,2.283405339e-14,5.963151395e-14,5.127283721e-14,2.388090277e-14,1.657263973e-12,1.883445209e-14,4.522620206e-14,8.8024875e-14,4.832795004e-13,9.230064635e-14,4.026382935e-14,3.321519858e-13,3.92403831e-14,1.064166905e-14,1.448957184e-14,2.357270169e-13,1.249446083e-13,7.033280803e-14,1.112608607e-13,5.254768003e-13,2.339828808e-14,1.428448113e-12,2.551675611e-14,2.923408614e-15
0.0859375,5.620573823e-14,1.953004469e-14,4.732075223e-14,2.550813145e-14,3.904992983e-14,9.003295526e-14,4.196722749e-13,3.828813091e-14,2.248936906e-14,5.781352029e-14,5.634571658e-14,2.00783537e-14,1.515079549e-12,2.059557759e-14,5.395535538e-14,1.059091382e-13,4.831942129e-13,9.12828477e-14,3.760506972e-14,2.830341131e-13,3.648153098e-14,1.181213407e-14,1.297679713e-14,2.528706413e-13,1.129492598e-13,6.364338597e-14,9.803022036e-14,4.95477189e-13,3.033880365e-14,1.364077367e-12,3.323148514e-14,3.750485179e-15
0.09375,6.050612255e-14,2.463150122e-14,5.712897173e-14,3.421240176e-14,4.787113124e-14,9.303696084e-14,4.172346404e-13,3.700963474e-14,2.143341797e-14,5.290470233e-14,6.802038207e-14,1.701481386e-14,1.313808389e-12,2.425397858e-14,7.286530426e-14,1.381313332e-13,5.062855606e-13,1.001072703e-13,3.718404927e-14,2.304573279e-13,3.347267281e-14,1.293484407e-14,1.207660562e-14,2.57071794e-13,9.670741283e-14,5.608642673e-14,8.199411873e-14,4.880587651e-13,4.176806398e-14,1.234609898e-12,4.41854839e-14,4.600848063e-15
0.1015625,7.422196482e-14,3.270086024e-14,7.215845341e-14,4.529744689e-14,5.721112694e-14,9.174799419e-14,3.887808598e-13,3.539533132e-14,1.990083233e-14,4.58770478e-14,8.771942157e-14,1.60170104e-14,1.082730709e-12,3.247406328e-14,1.053927903e-13,1.86447346e-13,5.55768565e-13,1.19962122e-13,4.097591278e-14,1.816580039e-13,3.217503569e-14,1.414983632e-14,1.236214174e-14,2.458975236e-13,8.210450276e-14,4.781923359e-14,6.657844094e-14,5.278063601e-13,5.9378042e-14,1.054392988e-12,5.837460961e-14,5.150868793e-15
0.109375,9.80411455e-14,4.336346664e-14,9.367457954e-14,5.758853926e-14,6.601419455e-14,8.612744731e-14,3.391965111e-13,3.29158414e-14,1.829203455e-14,3.776347212e-14,1.154388116e-13,1.782971205e-14,8.596296996e-13,4.752566507e-14,1.513101794e-13,2.48226005e-13,6.25230028e-13,1.507700947e-13,5.089316569e-14,1.457427718e-13,3.409738705e-14,1.537990986e-14,1.414588084e-14,2.204449796e-13,7.369655386e-14,3.986578865e-14,5.532226868e-14,6.312326853e-13,8.285739194e-14,8.539087753e-13,7.415442474e-14,5.296864921e-15
0.1171875,1.305546914e-13,5.614914606e-14,1.22518185e-13,7.057686456e-14,7.402601812e-14,7.730823611e-14,2.773067239e-13,3.015213167e-14,1.709833656e-14,2.992215772e-14,1.494086762e-13,2.22556315e-14,6.64744094e-13,6.952830787e-14,2.08254505e-13,3.208287602e-13,7.112250831e-13,1.919816685e-13,6.636489988e-14,1.251677581e-13,3.998595601e-14,1.666751826e-14,1.735128468e-14,1.846821673e-13,7.390592472e-14,3.28460642e-14,5.12701485e-14,7.981277729e-13,1.104140618e-13,6.552744074e-13,9.08615764e-14,5.315013898e-15
0.125,1.666645627e-13,6.935280746e-14,1.555884149e-13,8.281009244e-14,8.052622111e-14,6.654423599e-14,2.164645482e-13,2.726571871e-14,1.659045484e-14,2.319012086e-14,1.856799996e-13,2.893365921e-14,5.12680155e-13,9.622849345e-14,2.701897253e-13,3.940572967e-13,7.944422967e-13,2.352722498e-13,8.50938203e-14,1.187920538e-13,4.906342589e-14,1.755586768e-14,2.167907076e-14,1.454940221e-13,8.4094751e-14,2.67748474e-14,5.250204058e-14,1.005505185e-12,1.382231319e-13,4.747308668e-13,1.062889146e-13,5.370848686e-15
0.1328125,2.025305073e-13,8.155474634e-14,1.899036709e-13,9.309199003e-14,8.473803051e-14,5.576400843e-14,1.642796652e-13,2.427732784e-14,1.695037902e-14,1.797977887e-14,2.176929427e-13,3.662857924e-14,4.038370038e-13,1.257659489e-13,3.308420364e-13,4.617899285e-13,8.615617673e-13,2.796503223e-13,1.052459248e-13,1.242192239e-13,5.981743993e-14,1.782537325e-14,2.622542809e-14,1.081591285e-13,1.029472729e-13,2.201222932e-14,5.895107812e-14,1.223947357e-12,1.63431949e-13,3.279389251e-13,1.199548424e-13,5.666381604e-15
0.140625,2.300225604e-13,9.03227846e-14,2.187599609e-13,9.990727405e-14,8.605674441e-14,4.624147089e-14,1.289708447e-13,2.15270358e-14,1.770771161e-14,1.39355796e-14,2.39586405e-13,4.286025007e-14,3.319354975e-13,1.51070354e-13,3.801020887e-13,5.128019669e-13,8.973814096e-13,3.157122337e-13,1.230162152e-13,1.324692939e-13,6.944895488e-14,1.773163373e-14,3.006427426e-14,7.770232275e-14,1.27376099e-13,1.853783705e-14,6.896477267e-14,1.40960774e-12,1.809077133e-13,2.165606973e-13,1.29569886e-13,6.674808373e-15
0.1484375,2.439612351e-13,9.38035609e-14,2.38152413e-13,1.02237723e-13,8.467271266e-14,3.981486536e-14,1.112123943e-13,1.977926616e-14,1.816359193e-14,1.093784816e-14,2.487440634e-13,4.691400494e-14,2.916500528e-13,1.686448171e-13,4.093235093e-13,5.381549051e-13,8.906007369e-13,3.338030471e-13,1.33785976e-13,1.416120168e-13,7.664670299e-14,1.694900734e-14,3.219366459e-14,5.981943604e-14,1.516919535e-13,1.687809695e-14,7.950879841e-14,1.530548802e-12,1.872412896e-13,1.384840143e-13,1.33286042e-13,8.403550216e-15
0.15625,2.423978895e-13,9.267051704e-14,2.445834296e-13,1.010336601e-13,8.147819327e-14,3.662417839e-14,1.063494699e-13,1.877508369e-14,1.800258572e-14,8.799399944e-15,2.43786826e-13,4.867266483e-14,2.785141646e-13,1.76686304e-13,4.152813701e-13,5.385348938e-13,8.47253605e-13,3.355403242e-13,1.369732208e-13,1.484996701e-13,7.92480622e-14,1.530644538e-14,3.2161696e-14,5.421428577e-14,1.727966086e-13,1.750806122e-14,8.772780818e-14,1.553969217e-12,1.82505011e-13,9.031468887e-14,1.333811344e-13,1.055346366e-14
0.1640625,2.281713719e-13,8.787871571e-14,2.359031563e-13,9.720273691e-14,7.718397893e-14,3.653058256e-14,1.121471849e-13,1.872139644e-14,1.785623081e-14,7.201980196e-15,2.253168875e-13,4.820898879e-14,2.819014524e-13,1.73187473e-13,3.969323113e-13,5.190403398e-13,7.839869701e-13,3.202630383e-13,1.340596699e-13,1.523521542e-13,7.69931718e-14,1.369443326e-14,2.93711002e-14,6.167133361e-14,1.867559163e-13,2.104885961e-14,9.288196313e-14,1.483204617e-12,1.694162688e-13,6.417196363e-14,1.32115337e-13,1.344672431e-14
0.171875,2.011950974e-13,7.951515276e-14,2.127894077e-13,9.037594262e-14,7.075296786e-14,3.84611609e-14,1.179701247e-13,1.945563169e-14,1.634409248e-14,6.241854623e-15,1.953514039e-13,4.532185877e-14,2.911247105e-13,1.58751139e-13,3.570153688e-13,4.790397506e-13,7.078265305e-13,2.86253966e-13,1.220647576e-13,1.541333818e-13,7.125785197e-14,1.226769318e-14,2.512847268e-14,7.836537693e-14,1.90562121e-13,2.769391051e-14,9.700462269e-14,1.329144996e-12,1.49514217e-13,5.474828297e-14,1.284363566e-13,1.675079681e-14
0.1796875,1.689251052e-13,6.991205164e-14,1.806229761e-13,8.229900793e-14,6.358906578e-14,4.103358482e-14,1.185259462e-13,2.04983356e-14,1.344538423e-14,6.472543858e-15,1.603905529e-13,4.193695917e-14,3.021182973e-13,1.407288769e-13,3.05083081e-13,4.307516754e-13,6.38890457e-13,2.421321102e-13,1.043176389e-13,1.575494425e-13,6.266035817e-14,1.065377265e-14,2.013430508e-14,9.990086782e-14,1.851693331e-13,3.655770581e-14,1.023641807e-13,1.131264981e-12,1.281970605e-13,5.867771966e-14,1.244945856e-13,1.894272303e-14
0.1875,1.398809841e-13,6.094106976e-14,1.455578608e-13,7.453360185e-14,5.726402571e-14,4.311243496e-14,1.163092793e-13,2.210383756e-14,1.059957572e-14,7.826356412e-15,1.250896973e-13,3.945420202e-14,3.22472552e-13,1.245140443e-13,2.49992472e-13,3.873202861e-13,5.963867579e-13,1.978301296e-13,8.511787937e-14,1.640230595e-13,5.192397319e-14,9.344450507e-15,1.525973531e-14,1.223651602e-13,1.72090205e-13,4.746211708e-14,1.076504359e-13,9.209290652e-13,1.089864668e-13,7.411493315e-14,1.22248245e-13,2.055922039e-14
0.1953125,1.196355498e-13,5.332476637e-14,1.138708291e-13,6.75800912e-14,5.11466289e-14,4.473585245e-14,1.090440795e-13,2.343060652e-14,8.100155135e-15,9.881786967e-15,9.317791719e-14,3.840395865e-14,3.484633043e-13,1.123133825e-13,1.980787512e-13,3.566129521e-13,5.883092221e-13,1.577812982e-13,6.650438406e-14,1.746583325e-13,4.098458006e-14,8.787214255e-15,1.154666252e-14,1.397704613e-13,1.521373984e-13,6.056807698e-14,1.132530016e-13,7.376365433e-13,9.545390275e-14,9.960555403e-14,1.221564997e-13,2.210027326e-14
0.203125,1.101190058e-13,4.736847057e-14,8.957923098e-14,6.162814139e-14,4.480238826e-14,4.591218753e-14,9.936432097e-14,2.419365398e-14,5.950191624e-15,1.238584632e-14,6.525939373e-14,3.874081469e-14,3.832303827e-13,1.056427451e-13,1.537236561e-13,3.387629765e-13,6.08247035e-13,1.269930947e-13,5.053637118e-14,1.876357788e-13,3.127235094e-14,8.507104624e-15,9.323737579e-15,1.530805668e-13,1.294898891e-13,7.363861602e-14,1.202187514e-13,6.003136803e-13,8.755041976e-14,1.340363087e-13,1.227960756e-13,2.254590604e-14
0.2109375,1.111928196e-13,4.28298048e-14,7.571775837e-14,5.688275753e-14,3.952707298e-14,4.520952922e-14,8.877724238e-14,2.440661609e-14,4.222531254e-15,1.462637057e-14,4.396519979e-14,3.961963223e-14,4.31681086e-13,1.056806061e-13,1.215198486e-13,3.344631384e-13,6.43594967e-13,1.097111911e-13,3.941822821e-14,2.001254856e-13,2.332231372e-14,8.227163031e-15,8.604439142e-15,1.591371785e-13,1.07481053e-13,8.451604936e-14,1.258814583e-13,5.164803397e-13,8.387826399e-14,1.740722481e-13,1.232245129e-13,2.146228766e-14
0.21875,1.19619493e-13,3.953485035e-14,7.234928747e-14,5.335971704e-14,3.562008683e-14,4.324261181e-14,8.274121574e-14,2.42904476e-14,3.266381001e-15,1.583374826e-14,3.040304812e-14,3.992982325e-14,5.100024888e-13,1.109933347e-13,1.031700417e-13,3.38834238e-13,6.791832769e-13,1.03791527e-13,3.263575229e-14,2.069114216e-13,1.653639928e-14,7.909559436e-15,8.675964889e-15,1.604319741e-13,8.780795662e-14,9.277186693e-14,1.267565244e-13,4.803487065e-13,8.304985628e-14,2.1537639e-13,1.23158728e-13,1.980424025e-14
