"Time","Fp1","AF3","F7","F3","FC1","FC5","T7","C3","CP1","CP5","P7","P3","Pz","PO3","O1","Oz","O2","PO4","P4","P8","CP6","CP2","C4","T8","FC6","FC2","F4","F8","AF4","Fp2","Fz","Cz"
0.0078125,2.797518772e-14,6.189662629e-15,1.949337649e-14,3.271923597e-14,5.623173858e-14,3.993546853e-14,1.395935358e-13,4.985164539e-14,2.0353572e-14,1.127890409e-14,1.36202607e-13,4.536542239e-14,1.025835863e-13,6.268628016e-14,5.90943595e-14,7.670435981e-14,4.117137743e-13,4.233845748e-13,2.921386771e-14,3.249993471e-13,8.789284734e-14,1.381091307e-14,2.658007904e-14,4.05569568e-13,9.229301618e-14,4.324451274e-14,2.523446807e-13,7.413606068e-14,1.172565082e-14,8.553060333e-14,2.122897894e-14,2.687075053e-14
0.015625,3.424527878e-14,7.690976341e-15,2.147664718e-14,3.573054196e-14,6.245634591e-14,3.968800277e-14,1.584651049e-13,5.221116935e-14,2.245841546e-14,1.535206966e-14,1.556558496e-13,5.516155007e-14,1.415442383e-13,7.280783737e-14,7.293554387e-14,8.142198749e-14,4.284388233e-13,4.510452809e-13,3.094635814e-14,3.526141167e-13,9.549783827e-14,1.625314014e-14,3.070771246e-14,4.412259326e-13,1.067879155e-13,4.885842865e-14,2.613184681e-13,8.706183637e-14,1.478254255e-14,1.210611232e-13,2.46052879e-14,3.186516376e-14
0.0234375,4.04937517e-14,9.65453654e-15,2.392016739e-14,3.819452376e-14,6.849364402e-14,3.837666933e-14,1.798844291e-13,5.277691952e-14,2.405446302e-14,2.086603901e-14,1.765005678e-13,6.620811542e-14,1.916026362e-13,8.596349579e-14,8.917724176e-14,8.444324081e-14,4.344181477e-13,4.683084785e-13,3.274101071e-14,3.800768874e-13,1.023033111e-13,1.897131218e-14,3.471657467e-14,4.706816257e-13,1.216580984e-13,5.470560835e-14,2.636967109e-13,1.023386484e-13,1.850027409e-14,1.664508155e-13,2.84808955e-14,3.733774751e-14
0.03125,4.613510724e-14,1.238256921e-14,2.705753876e-14,4.039649415e-14,7.508249999e-14,3.66678022e-14,2.053135534e-13,5.197821215e-14,2.525379873e-14,2.806018914e-14,1.989289671e-13,7.868816168e-14,2.522285898e-13,1.027646186e-13,1.079008158e-13,8.696882118e-14,4.345475345e-13,4.734239138e-13,3.486162232e-14,4.078230947e-13,1.082052143e-13,2.180383049e-14,3.851095136e-14,4.931219431e-13,1.366835851e-13,6.155161432e-14,2.596764707e-13,1.193237167e-13,2.307002937e-14,2.215684301e-13,3.317462896e-14,4.326480889e-14
0.0390625,5.111863989e-14,1.60688557e-14,3.154055443e-14,4.267119824e-14,8.325599484e-14,3.564544899e-14,2.353813273e-13,5.057178689e-14,2.654964479e-14,3.698538537e-14,2.228722883e-13,9.333739207e-14,3.19309519e-13,1.242892796e-13,1.286838764e-13,9.014513337e-14,4.367978178e-13,4.656248111e-13,3.742428559e-14,4.357089369e-13,1.130750211e-13,2.484253611e-14,4.175238111e-14,5.088632159e-13,1.505932136e-13,6.959475132e-14,2.514729943e-13,1.38571394e-13,2.863664524e-14,2.841234972e-13,3.876873571e-14,4.985908278e-14
0.046875,5.563903136e-14,2.099234694e-14,3.784774666e-14,4.553509035e-14,9.343634736e-14,3.602784601e-14,2.718785991e-13,4.89031335e-14,2.81286072e-14,4.785701169e-14,2.483136798e-13,1.105739743e-13,3.903239571e-13,1.519190928e-13,1.524172877e-13,9.45225175e-14,4.450144832e-13,4.470109113e-13,4.052608008e-14,4.610343163e-13,1.164450018e-13,2.821911284e-14,4.445444412e-14,5.195731571e-13,1.634269469e-13,7.883949753e-14,2.409838143e-13,1.587553029e-13,3.557484316e-14,3.482884344e-13,4.541939011e-14,5.721620905e-14
0.0546875,6.000075756e-14,2.752428e-14,4.637112731e-14,4.963724426e-14,1.060896807e-13,3.797949668e-14,3.139435223e-13,4.743893614e-14,3.027253774e-14,6.061263036e-14,2.762081096e-13,1.306346516e-13,4.569933837e-13,1.851968056e-13,1.789731993e-13,1.016533749e-13,4.633228651e-13,4.211173354e-13,4.458114294e-14,4.814156879e-13,1.184548097e-13,3.196322453e-14,4.673243551e-14,5.268648432e-13,1.748111899e-13,8.924059303e-14,2.290553614e-13,1.796111591e-13,4.418174421e-14,4.09007121e-13,5.349415673e-14,6.512043181e-14
0.0625,6.55847681e-14,3.583213792e-14,5.751280087e-14,5.543347872e-14,1.21418965e-13,4.179366981e-14,3.60780828e-13,4.704384147e-14,3.339520059e-14,7.497146266e-14,3.062298679e-13,1.535946884e-13,5.110454373e-13,2.239531138e-13,2.072027638e-13,1.118002817e-13,4.93916193e-13,3.916472902e-13,4.901757302e-14,4.95556611e-13,1.191181938e-13,3.588438342e-14,4.859415374e-14,5.324820683e-13,1.834412219e-13,9.997905806e-14,2.161576162e-13,2.0057702e-13,5.443322958e-14,4.598101223e-13,6.297686325e-14,7.329103932e-14
0.0703125,7.330186608e-14,4.595522942e-14,7.178593832e-14,6.365151911e-14,1.394679612e-13,4.747954729e-14,4.097052165e-13,4.782629162e-14,3.745491456e-14,9.037989047e-14,3.379945523e-13,1.793434253e-13,5.436973455e-13,2.683521451e-13,2.369147251e-13,1.251217255e-13,5.340928815e-13,3.629234584e-13,5.363986604e-14,5.007754906e-13,1.186248298e-13,3.981097585e-14,5.018504009e-14,5.346837847e-13,1.894759858e-13,1.099525569e-13,2.031227315e-13,2.214401657e-13,6.641290914e-14,4.933689434e-13,7.359266808e-14,8.166145007e-14
0.078125,8.392399825e-14,5.82303044e-14,8.930999694e-14,7.478137936e-14,1.601863495e-13,5.447491087e-14,4.570051344e-13,4.957325826e-14,4.222943833e-14,1.065704132e-13,3.722144223e-13,2.07372252e-13,5.511916605e-13,3.169362824e-13,2.684439729e-13,1.428827309e-13,5.837843362e-13,3.378557424e-13,5.868286702e-14,4.98385742e-13,1.17337407e-13,4.360881552e-14,5.165084559e-14,5.339650322e-13,1.938187827e-13,1.190719736e-13,1.909251106e-13,2.443411047e-13,8.060708498e-14,5.082098213e-13,8.572140444e-14,9.043192177e-14
