"Time","Fp1","AF3","F7","F3","FC1","FC5","T7","C3","CP1","CP5","P7","P3","Pz","PO3","O1","Oz","O2","PO4","P4","P8","CP6","CP2","C4","T8","FC6","FC2","F4","F8","AF4","Fp2","Fz","Cz"
0.0078125,1.304776992e-13,5.728252462e-14,1.761984168e-13,1.741459962e-14,5.113200192e-14,8.519700629e-15,3.499209117e-14,3.250824296e-14,8.796191399e-14,9.802603914e-15,1.971542891e-14,6.43232118e-14,5.367774629e-14,7.676164201e-14,1.320622159e-14,5.213345463e-15,3.208019776e-14,1.85055748e-14,1.878374796e-14,1.279925093e-13,2.833449604e-14,1.103415143e-13,6.88265675e-14,7.905687577e-14,4.94179398e-14,2.149300749e-14,9.286638478e-15,1.744302438e-14,2.927013174e-14,1.960642344e-14,2.412739676e-14,9.610656171e-14
0.015625,1.496429758e-13,7.084053627e-14,1.886076211e-13,2.298756118e-14,6.057273625e-14,1.034555589e-14,3.557561256e-14,3.37053858e-14,9.827336436e-14,1.121707028e-14,2.424733006e-14,7.77338293e-14,6.550796877e-14,9.140294543e-14,1.669880653e-14,7.047989364e-15,3.485215427e-14,2.445515785e-14,2.269963104e-14,1.425250547e-13,2.970258341e-14,1.220781803e-13,7.588762155e-14,8.637184275e-14,5.560678453e-14,2.401355216e-14,1.142883399e-14,2.018586737e-14,3.693931855e-14,2.139393015e-14,3.171219457e-14,1.007130038e-13
0.0234375,1.684084527e-13,8.620294877e-14,1.959004967e-13,2.996996183e-14,7.065861895e-14,1.24413828e-14,3.504020145e-14,3.372006439e-14,1.072423769e-13,1.26825544e-14,2.921192978e-14,9.25081166e-14,7.847891551e-14,1.076377927e-13,2.15146814e-14,9.725043309e-15,3.783486237e-14,3.1552195e-14,2.700208732e-14,1.575746669e-13,3.048416426e-14,1.315587998e-13,8.182411447e-14,9.341428142e-14,6.08825994e-14,2.672944789e-14,1.408030012e-14,2.316614144e-14,4.533420221e-14,2.302612713e-14,4.077806361e-14,1.029047319e-13
0.03125,1.861060745e-13,1.033665189e-13,1.977576191e-13,3.841621733e-14,8.122729766e-14,1.476005068e-14,3.35408527e-14,3.269648353e-14,1.148924049e-13,1.417190544e-14,3.485946487e-14,1.082485336e-13,9.228417202e-14,1.25309771e-13,2.797627005e-14,1.366750771e-14,4.1761711e-14,3.98427054e-14,3.158948287e-14,1.73232782e-13,3.079193543e-14,1.38205936e-13,8.66242962e-14,1.001906739e-13,6.489411921e-14,2.991872036e-14,1.742635099e-14,2.659853521e-14,5.412281324e-14,2.467936007e-14,5.12744159e-14,1.033831161e-13
0.0390625,2.016828731e-13,1.222766113e-13,1.953561451e-13,4.820037756e-14,9.182771036e-14,1.713464036e-14,3.165774258e-14,3.070922189e-14,1.21251958e-13,1.568763297e-14,4.100440153e-14,1.247976906e-13,1.064581535e-13,1.446202821e-13,3.635701547e-14,1.923034109e-14,4.705411992e-14,4.889156673e-14,3.631912636e-14,1.89341767e-13,3.082684543e-14,1.413229162e-13,8.986947379e-14,1.068237724e-13,6.745624454e-14,3.367604645e-14,2.151855939e-14,3.041482235e-14,6.27686424e-14,2.64562384e-14,6.298215008e-14,1.022226088e-13
0.046875,2.145743133e-13,1.425909997e-13,1.890369187e-13,5.909185036e-14,1.019057963e-13,1.942578297e-14,2.953547455e-14,2.804323633e-14,1.261903031e-13,1.718235077e-14,4.721636248e-14,1.413461919e-13,1.202839337e-13,1.646553792e-13,4.660028952e-14,2.675321821e-14,5.444927453e-14,5.802091055e-14,4.075387838e-14,2.060134051e-13,3.063454171e-14,1.410768806e-13,9.208273938e-14,1.134405318e-13,6.847204489e-14,3.812853571e-14,2.64601895e-14,3.470447286e-14,7.090916531e-14,2.829255731e-14,7.549191381e-14,1.000947019e-13
0.0546875,2.247623341e-13,1.643503473e-13,1.803187533e-13,7.118298696e-14,1.11581015e-13,2.189798317e-14,2.755082134e-14,2.513871062e-14,1.30069023e-13,1.854561513e-14,5.374345841e-14,1.573123229e-13,1.338539812e-13,1.854446628e-13,5.864245968e-14,3.687416514e-14,6.427943128e-14,6.727305844e-14,4.46462412e-14,2.23095674e-13,3.033555732e-14,1.377040644e-13,9.356845046e-14,1.202945237e-13,6.831960984e-14,4.344347826e-14,3.25826958e-14,3.978373012e-14,7.819889662e-14,3.007415628e-14,8.848407062e-14,9.766672221e-14
0.0625,2.322353497e-13,1.877066805e-13,1.709760837e-13,8.453606086e-14,1.209223795e-13,2.505195889e-14,2.626899213e-14,2.249466354e-14,1.334170348e-13,1.98717063e-14,6.059748676e-14,1.728523159e-13,1.475902349e-13,2.073054297e-13,7.268359811e-14,4.989133251e-14,7.700702106e-14,7.732512407e-14,4.816769721e-14,2.394076418e-13,3.012935937e-14,1.30918201e-13,9.382702515e-14,1.273673031e-13,6.763192659e-14,4.97595544e-14,3.999224939e-14,4.587241793e-14,8.428625726e-14,3.169183033e-14,1.018275209e-13,9.50864451e-14
0.0703125,2.369315306e-13,2.122860161e-13,1.620435272e-13,9.884312267e-14,1.293466538e-13,2.897484919e-14,2.559475324e-14,2.032744877e-14,1.364681432e-13,2.133535316e-14,6.752477387e-14,1.8729698e-13,1.610637789e-13,2.287974821e-13,8.785753577e-14,6.541563616e-14,9.308338741e-14,8.751058569e-14,5.111779886e-14,2.539874959e-13,3.002026776e-14,1.215981008e-13,9.354419622e-14,1.343846136e-13,6.672353315e-14,5.685691086e-14,4.857866886e-14,5.290144125e-14,8.888596939e-14,3.295053933e-14,1.151700515e-13,9.26973447e-14
0.078125,2.389188061e-13,2.353472029e-13,1.54195022e-13,1.136396214e-13,1.364494071e-13,3.374805216e-14,2.557912505e-14,1.889807389e-14,1.392165049e-13,2.302669256e-14,7.442475068e-14,1.995709255e-13,1.731000811e-13,2.481062902e-13,1.03196031e-13,8.33903489e-14,1.123303605e-13,9.728447818e-14,5.298243872e-14,2.659536514e-13,2.990584896e-14,1.105182098e-13,9.326683849e-14,1.410014291e-13,6.601769298e-14,6.443565827e-14,5.843897392e-14,6.059829529e-14,9.16266341e-14,3.376764397e-14,1.276912747e-13,9.045229024e-14
0.0859375,2.384814161e-13,2.541668335e-13,1.476302142e-13,1.290121167e-13,1.420697067e-13,3.977109015e-14,2.605082525e-14,1.82632423e-14,1.419978259e-13,2.498743158e-14,8.11471658e-14,2.098941167e-13,1.832192426e-13,2.638131069e-13,1.171171996e-13,1.02678176e-13,1.336544718e-13,1.062656713e-13,5.352318204e-14,2.743932174e-13,2.965484039e-14,9.804221344e-14,9.293639957e-14,1.467414287e-13,6.585495131e-14,7.211330622e-14,6.938548553e-14,6.880194533e-14,9.209301477e-14,3.408846264e-14,1.386927785e-13,8.828169765e-14
0.09375,2.363163051e-13,2.684340177e-13,1.423303963e-13,1.44587852e-13,1.458150219e-13,4.708560998e-14,2.691447368e-14,1.851107458e-14,1.452071525e-13,2.723707742e-14,8.796144546e-14,2.186842004e-13,1.913085297e-13,2.753228461e-13,1.289438213e-13,1.225580823e-13,1.566483879e-13,1.146088601e-13,5.300042578e-14,2.786659429e-13,2.927674005e-14,8.491182345e-14,9.278174006e-14,1.51258879e-13,6.628404875e-14,7.947496139e-14,8.116055897e-14,7.729792705e-14,9.078901943e-14,3.394814721e-14,1.479514313e-13,8.622603683e-14
0.1015625,2.331991708e-13,2.79503982e-13,1.380027803e-13,1.595670845e-13,1.470569141e-13,5.565075929e-14,2.82742273e-14,1.966471027e-14,1.490394821e-13,2.991209179e-14,9.531013834e-14,2.258576259e-13,1.97743934e-13,2.826274626e-13,1.388700353e-13,1.425555468e-13,1.804260304e-13,1.228230607e-13,5.171632373e-14,2.787759114e-13,2.871042276e-14,7.157975066e-14,9.272255128e-14,1.538590686e-13,6.753654298e-14,8.575152036e-14,9.280776884e-14,8.595589374e-14,8.78627437e-14,3.334625811e-14,1.547224846e-13,8.417427475e-14
0.109375,2.300279114e-13,2.870605965e-13,1.345210953e-13,1.733255609e-13,1.453098287e-13,6.556064232e-14,3.021890624e-14,2.172285874e-14,1.54204368e-13,3.270202975e-14,1.033995607e-13,2.321982709e-13,2.035596409e-13,2.865579516e-13,1.471459822e-13,1.62033003e-13,2.04334672e-13,1.31396581e-13,4.983334683e-14,2.756218406e-13,2.782445244e-14,5.902578458e-14,9.280878538e-14,1.544248753e-13,6.961867471e-14,9.0403572e-14,1.035470629e-13,9.536848569e-14,8.336811765e-14,3.25131751e-14,1.585341943e-13,8.237043121e-14
0.1171875,2.268746973e-13,2.900737304e-13,1.311823371e-13,1.85031506e-13,1.405640705e-13,7.65822851e-14,3.278106223e-14,2.441912221e-14,1.60472969e-13,3.511869142e-14,1.115309977e-13,2.374071679e-13,2.082418625e-13,2.866522628e-13,1.527268409e-13,1.795285504e-13,2.271576919e-13,1.398653431e-13,4.740527757e-14,2.702700408e-13,2.679974894e-14,4.786557212e-14,9.319490592e-14,1.531377918e-13,7.220177352e-14,9.343562066e-14,1.129935879e-13,1.054814047e-13,7.75998098e-14,3.159327417e-14,1.595908913e-13,8.110694357e-14
0.125,2.227448565e-13,2.879704377e-13,1.277416833e-13,1.937928799e-13,1.332532665e-13,8.764686502e-14,3.574062546e-14,2.751003672e-14,1.668250569e-13,3.693315006e-14,1.200299913e-13,2.403106406e-13,2.106512344e-13,2.81625446e-13,1.547336549e-13,1.934845155e-13,2.476636962e-13,1.475821909e-13,4.461904935e-14,2.632007467e-13,2.573000544e-14,3.819145422e-14,9.435056729e-14,1.496943753e-13,7.468453128e-14,9.467296413e-14,1.203205732e-13,1.15552394e-13,7.097511907e-14,3.069343681e-14,1.579216227e-13,8.05514411e-14
0.1328125,2.18100798e-13,2.823806488e-13,1.24949397e-13,1.984277388e-13,1.233314618e-13,9.804534587e-14,3.935446284e-14,3.080185125e-14,1.726695935e-13,3.797796601e-14,1.296098851e-13,2.400944659e-13,2.107104986e-13,2.729356101e-13,1.54523756e-13,2.043812442e-13,2.656571264e-13,1.548616474e-13,4.173863692e-14,2.547632735e-13,2.450611741e-14,3.044976204e-14,9.672417472e-14,1.444390069e-13,7.700345518e-14,9.387147585e-14,1.247918025e-13,1.256145382e-13,6.381889373e-14,2.992781756e-14,1.530615448e-13,8.111013684e-14
0.140625,2.130396891e-13,2.76334628e-13,1.222425078e-13,1.989117777e-13,1.113219472e-13,1.078911196e-13,4.366813881e-14,3.415380306e-14,1.772592154e-13,3.786461637e-14,1.402698774e-13,2.361108851e-13,2.089713026e-13,2.619130858e-13,1.529252902e-13,2.127224858e-13,2.818737557e-13,1.626156809e-13,3.915482346e-14,2.45972908e-13,2.313569611e-14,2.49000738e-14,1.008626126e-13,1.376134056e-13,7.929935443e-14,9.114103434e-14,1.266426204e-13,1.364622094e-13,5.661097369e-14,2.916279139e-14,1.457638459e-13,8.304858411e-14
0.1484375,2.07124062e-13,2.715239716e-13,1.216668452e-13,1.959783331e-13,9.789169065e-14,1.172985282e-13,4.967724158e-14,3.715688461e-14,1.806548361e-13,3.692015839e-14,1.518402672e-13,2.296221672e-13,2.073260723e-13,2.520870109e-13,1.515414199e-13,2.203715881e-13,2.970152483e-13,1.718889303e-13,3.698340872e-14,2.36945012e-13,2.174008447e-14,2.167776508e-14,1.07501311e-13,1.300244037e-13,8.16128927e-14,8.670818301e-14,1.269085695e-13,1.486850072e-13,4.998641115e-14,2.861217536e-14,1.370139184e-13,8.628246525e-14
0.15625,2.006320503e-13,2.687862985e-13,1.22980849e-13,1.900969358e-13,8.41577236e-14,1.26115462e-13,5.747724158e-14,4.006940707e-14,1.831273102e-13,3.548414643e-14,1.640145253e-13,2.217394352e-13,2.063468842e-13,2.448707356e-13,1.510831409e-13,2.284121036e-13,3.120218938e-13,1.830274e-13,3.548360535e-14,2.279706006e-13,2.052676402e-14,2.092840597e-14,1.171338612e-13,1.223191301e-13,8.380442218e-14,8.118709797e-14,1.26200532e-13,1.623339916e-13,4.408725827e-14,2.841385536e-14,1.27255294e-13,9.116886874e-14
0.1640625,1.937150469e-13,2.683494163e-13,1.255084192e-13,1.822547067e-13,7.082510843e-14,1.349187523e-13,6.705718537e-14,4.256859612e-14,1.837088948e-13,3.378995928e-14,1.768850492e-13,2.129010524e-13,2.053609918e-13,2.408194138e-13,1.521735876e-13,2.384439973e-13,3.28719919e-13,1.960291321e-13,3.474826898e-14,2.199169686e-13,1.955245477e-14,2.296052536e-14,1.302692836e-13,1.148873341e-13,8.608749887e-14,7.527949676e-14,1.257988206e-13,1.778034329e-13,3.899786458e-14,2.845689607e-14,1.172600949e-13,9.73965667e-14
