"Time","Fp1","AF3","F7","F3","FC1","FC5","T7","C3","CP1","CP5","P7","P3","Pz","PO3","O1","Oz","O2","PO4","P4","P8","CP6","CP2","C4","T8","FC6","FC2","F4","F8","AF4","Fp2","Fz","Cz"
0.0078125,1.737866919e-12,8.67643505e-13,4.843745543e-13,2.956348369e-14,6.468169965e-13,5.407673895e-13,1.544653692e-12,1.39554641e-12,2.320484336e-13,3.77345433e-13,3.102355552e-13,6.067228092e-13,3.78051066e-15,4.521491533e-13,1.397040313e-12,3.591202631e-13,3.007122859e-14,1.162908177e-13,7.778241456e-14,1.76750841e-13,1.958348469e-13,2.641250949e-13,2.302895404e-13,6.937558094e-13,6.462526604e-13,2.517014196e-13,1.44814824e-12,1.101795322e-12,1.955816271e-12,2.521995972e-12,9.228734613e-13,2.521290659e-14
0.015625,1.595744116e-12,7.842037159e-13,5.104711413e-13,3.124737297e-14,5.899645073e-13,5.563909663e-13,1.602139759e-12,1.251575222e-12,2.06569555e-13,4.012920444e-13,3.605410853e-13,6.019856841e-13,4.562096554e-15,4.195217275e-13,1.309547438e-12,3.489383204e-13,3.66435963e-14,1.123398152e-13,8.377522391e-14,1.781785938e-13,2.00703847e-13,2.440949556e-13,2.140726697e-13,7.769372028e-13,6.408357055e-13,2.640430044e-13,1.381117153e-12,1.093622486e-12,1.805461212e-12,2.34548413e-12,8.914787113e-13,2.822585971e-14
0.0234375,1.414074437e-12,6.832601763e-13,5.129067346e-13,3.082419717e-14,5.118360747e-13,5.532602115e-13,1.5917653e-12,1.072840909e-12,1.736768022e-13,4.177696481e-13,4.010793921e-13,5.757404696e-13,5.213081562e-15,3.799631387e-13,1.192883037e-12,3.334749266e-13,4.452511734e-14,1.055242532e-13,8.843861826e-14,1.749266207e-13,1.989087644e-13,2.166443017e-13,1.912418028e-13,8.479226583e-13,6.115457968e-13,2.62376682e-13,1.271870615e-12,1.048939978e-12,1.60762889e-12,2.110517086e-12,8.301377553e-13,3.031838605e-14
0.03125,1.231649351e-12,5.793758421e-13,5.025654235e-13,2.976835104e-14,4.267474631e-13,5.409125441e-13,1.550761242e-12,8.840620851e-13,1.397447384e-13,4.305932386e-13,4.285913846e-13,5.498879427e-13,6.109658182e-15,3.38130627e-13,1.068314828e-12,3.147885312e-13,5.288567793e-14,9.709974953e-14,9.1573356e-14,1.684698575e-13,1.989315989e-13,1.875006559e-13,1.661632758e-13,8.973395399e-13,5.717650466e-13,2.537417378e-13,1.139680813e-12,9.824439078e-13,1.386123976e-12,1.865328758e-12,7.644513224e-13,3.103420449e-14
0.0390625,1.064210636e-12,4.84816426e-13,4.852156338e-13,2.901837768e-14,3.449428791e-13,5.233096524e-13,1.485177249e-12,7.078617162e-13,1.094022408e-13,4.383643041e-13,4.400104355e-13,5.275108815e-13,7.758992986e-15,3.005972901e-13,9.562752634e-13,2.989308828e-13,6.215803232e-14,9.007490238e-14,9.392833445e-14,1.595686328e-13,2.030866605e-13,1.590626782e-13,1.412104823e-13,9.254894271e-13,5.255769405e-13,2.40017453e-13,1.002643429e-12,9.07574948e-13,1.174297435e-12,1.639783124e-12,7.044262745e-13,3.034442238e-14
0.046875,9.066293398e-13,4.039543469e-13,4.692535872e-13,2.870508064e-14,2.756038958e-13,4.97004526e-13,1.38089325e-12,5.594572194e-13,8.594449444e-14,4.35651064e-13,4.386293182e-13,4.961310665e-13,1.014991759e-14,2.693368139e-13,8.596416507e-13,2.887188575e-13,7.334063e-14,8.625856927e-14,9.618934037e-14,1.489303223e-13,2.065508891e-13,1.340954044e-13,1.185275711e-13,9.424727788e-13,4.709599357e-13,2.210288271e-13,8.652679445e-13,8.287727058e-13,9.881959986e-13,1.42791011e-12,6.398449901e-13,2.967853809e-14
0.0546875,7.551326092e-13,3.384447992e-13,4.545961192e-13,2.882850117e-14,2.175615008e-13,4.603921974e-13,1.241652904e-12,4.409932164e-13,6.918571382e-14,4.214955834e-13,4.269608483e-13,4.504966335e-13,1.262383455e-14,2.449754681e-13,7.767290849e-13,2.86392831e-13,8.670037546e-14,8.622646313e-14,9.843623116e-14,1.364671794e-13,2.063029408e-13,1.129381203e-13,9.900252664e-14,9.475624093e-13,4.094623605e-13,1.974754779e-13,7.327911476e-13,7.458617343e-13,8.341469939e-13,1.222179442e-12,5.669971498e-13,3.040773187e-14
0.0625,6.13807187e-13,2.843741391e-13,4.474934585e-13,2.975603192e-14,1.750584559e-13,4.189837599e-13,1.097748189e-12,3.483942964e-13,5.78793986e-14,3.97378773e-13,4.073510294e-13,3.985715575e-13,1.482954103e-14,2.250745724e-13,7.039968298e-13,2.910521786e-13,1.009134509e-13,8.882279719e-14,1.002329332e-13,1.234730067e-13,2.033956582e-13,9.638483741e-14,8.403217834e-14,9.366537965e-13,3.491160868e-13,1.738853966e-13,6.079606346e-13,6.598454003e-13,7.033774303e-13,1.023283089e-12,4.915784819e-13,3.282244425e-14
0.0703125,4.880117236e-13,2.400549804e-13,4.483777488e-13,3.199447316e-14,1.422748255e-13,3.79510564e-13,9.734871692e-13,2.720604259e-13,4.941472091e-14,3.675104661e-13,3.796969741e-13,3.538063453e-13,1.713700032e-14,2.07583543e-13,6.463290115e-13,3.024696079e-13,1.15078569e-13,9.353381316e-14,1.018137283e-13,1.107170334e-13,2.000416595e-13,8.219352267e-14,7.173437828e-14,8.927267934e-13,2.98721698e-13,1.541467693e-13,4.974824698e-13,5.761670896e-13,5.865183758e-13,8.42897124e-13,4.24967761e-13,3.590853663e-14
0.078125,3.852295331e-13,2.046082921e-13,4.566468628e-13,3.492656766e-14,1.190005699e-13,3.454149498e-13,8.841348536e-13,2.104107356e-13,4.263302434e-14,3.35441997e-13,3.475221831e-13,3.249672369e-13,2.001784112e-14,1.912449564e-13,6.045258901e-13,3.17418957e-13,1.295168802e-13,1.003816201e-13,1.032108681e-13,9.817252118e-14,1.970432413e-13,7.077909494e-14,6.323602758e-14,8.288361239e-13,2.606428425e-13,1.40758356e-13,4.063953011e-13,5.019588111e-13,4.80469101e-13,6.916241862e-13,3.711406134e-13,3.889342261e-14
0.0859375,3.010985117e-13,1.764509304e-13,4.685175987e-13,3.898595482e-14,9.967963547e-14,3.144893233e-13,8.220987522e-13,1.609921547e-13,3.795968255e-14,3.02687715e-13,3.15830704e-13,3.069045686e-13,2.290861385e-14,1.769676455e-13,5.741045619e-13,3.344257816e-13,1.452622585e-13,1.090364357e-13,1.038321921e-13,8.620694624e-14,2.001334626e-13,6.098100296e-14,5.81096723e-14,7.587938803e-13,2.312895474e-13,1.32368793e-13,3.327919929e-13,4.366543312e-13,3.883675712e-13,5.626373998e-13,3.24169709e-13,4.090360652e-14
0.09375,2.333821455e-13,1.54677723e-13,4.797886531e-13,4.452793116e-14,8.40936638e-14,2.857117648e-13,7.78132885e-13,1.240733071e-13,3.57453222e-14,2.691966448e-13,2.873229789e-13,2.861038939e-13,2.486272917e-14,1.633517472e-13,5.395845255e-13,3.492871255e-13,1.60977982e-13,1.186524224e-13,1.021737734e-13,7.594446259e-14,2.103337724e-13,5.450159253e-14,5.680618094e-14,6.895120211e-13,2.057223375e-13,1.264592629e-13,2.771814404e-13,3.785037077e-13,3.138902647e-13,4.485431788e-13,2.792019542e-13,4.277091321e-14
0.1015625,1.785863944e-13,1.39395727e-13,4.904154591e-13,5.12178713e-14,6.914928988e-14,2.606174615e-13,7.47991235e-13,9.665412023e-14,3.587332463e-14,2.363191074e-13,2.629817361e-13,2.569384281e-13,2.576020975e-14,1.506378718e-13,5.015793536e-13,3.601308031e-13,1.748182986e-13,1.280090514e-13,9.795422521e-14,6.857429752e-14,2.209685976e-13,4.926566207e-14,5.678821825e-14,6.267993225e-13,1.835323841e-13,1.199893872e-13,2.376948898e-13,3.264770723e-13,2.558563039e-13,3.506108433e-13,2.381356273e-13,4.529256306e-14
